fh_snr,fh_spectral_purity,fh_peak_prominence,fh_dominant_freq,fh_harmonic_ratio,fh_spectral_entropy,fh_spectral_centroid,fh_mad,fh_std,fh_zcr,fh_kurtosis,fh_skewness,lc_snr,lc_spectral_purity,lc_peak_prominence,lc_dominant_freq,lc_harmonic_ratio,lc_spectral_entropy,lc_spectral_centroid,lc_mad,lc_std,lc_zcr,lc_kurtosis,lc_skewness,corr_fh_lc,corr_fh_rc,corr_lc_rc,coherence_fh_lc,coherence_fh_rc,coherence_lc_rc,phase_diff_fh_lc,phase_diff_fh_rc,bpm_estimate,signal_stationarity,bpm_consistency,label
3.4783569653251343,0.6901715194165241,0.893417001606465,0.966796875,0.026028262842454963,5.042194490019259,1.3026448087624782,0.4392269456245372,0.5547066138775508,0.06688963210702341,0.1530439564267403,0.05137104700246209,-5.546802577689917,0.21802747939564784,0.17795392455577289,1.611328125,0.19165095069112886,6.106612589916551,1.8839929905432182,0.511424561201449,0.8105181274331162,0.11371237458193979,5.112712258629916,-0.7522285287507793,0.2464289415514261,0.5122675987649647,-0.1402794254665858,1.0,1.0,1.0,0.7258156014817525,0.21382770954768554,58.0078125,0.5960378093278584,0.7346386112362293,0
0.009320330118430718,0.5005365211238916,16.99499467060359,1.025390625,0.2083346273908738,5.733716617439846,1.4400881795995801,2.6156575084675366,5.310511037234003,0.08695652173913043,23.79732897907229,4.080566052426108,-1.6893692569614789,0.40396006476514995,17.680315430856606,0.99609375,0.22518363562702753,5.800360980799881,1.447663977239491,4.845217373609308,12.418981517150947,0.09698996655518395,32.253136167775914,5.222848618462499,0.961894947459501,0.9628384066801192,0.9733067418687841,1.0,1.0,1.0,0.36317200383334186,0.13575293572915204,61.5234375,0.0,0.8397885545912144,0
-3.9972699961026086,0.28487529222863034,0.40264193612035426,1.025390625,0.7365046522316068,5.91219133072911,1.6587328389671598,0.46695615071517965,0.6123694493019752,0.12080536912751678,1.0585440119030602,0.6564575528975669,-1.5759161238579502,0.4102654581580766,1.3479009582887191,1.083984375,0.17835021072256843,5.72628298412006,1.4792503843953009,0.6943381724900987,0.9548371933333942,0.08389261744966443,0.798826990633192,0.4017034841307829,0.17827661811119913,0.4277665181107612,0.0880547354500075,1.0,1.0,1.0,1.7378315124245511,0.48806157280260687,61.5234375,0.6932764984575557,0.8571130983579696,0
-2.830606021937823,0.3425905298626823,0.11516738812691937,1.1474609375,0.65351841959257,6.11287412392417,1.7691757269975372,0.34566872726778397,0.5777906332072011,0.12374581939799331,18.607776242966303,-3.2392171315757627,-6.840009867890432,0.17150896513950217,0.13001025886508413,0.7080078125,0.369134308173882,6.3805465744960275,1.7398787908159374,0.5908320660941488,1.0938661023960858,0.14046822742474915,19.40913654737493,3.5648661554152956,-0.517739488136092,0.6397327727265519,-0.3955166373760052,1.0,1.0,1.0,1.108514661873406,0.012679655315353646,68.84765625,0.0039062759474003395,0.7791995596669435,0
-2.9790843388593187,0.33493250029754007,0.04433168478919899,0.76171875,0.41988806186732147,5.799430974030955,1.5231362111998008,0.2544475378206893,0.3380132650197592,0.1174496644295302,0.7701672929631735,0.25531146244374825,-1.4581020907915823,0.416844551101648,0.11197951929819197,1.2890625,0.13677068006277668,5.788038974813102,1.572674982478496,0.26547774562824933,0.3505852239626362,0.087248322147651,0.5174764836425059,0.4129417630391708,0.3448225336185906,0.3380519937295813,0.5650693918097965,1.0,1.0,1.0,1.5203795988531588,2.0539590758828004,45.703125,0.5882090062517427,0.7746572935679581,0
-5.02035088884877,0.23939877829313247,0.3167488602515307,1.34765625,0.011219799606295138,5.784860999323161,1.5317939715327897,0.40535853270992256,0.5031384593573262,0.10033444816053512,-0.21105520239450914,-0.04328783180367209,2.6287084066788684,0.6468639222157059,4.630932658423931,0.99609375,0.039100604920766134,5.100857249162299,1.201640973104281,0.8834276949793956,1.19948490293674,0.07692307692307693,1.0627232402911444,0.3826247471672381,0.12063615028288638,0.11347327995477578,0.4510536573776207,1.0,1.0,1.0,0.5546092754704016,0.2186073546310987,80.859375,0.6917614870898858,0.792130145212074,0
-1.8176082117137993,0.3968710134092007,0.09171231219526274,1.201171875,0.24648921502846244,5.978852869471602,1.6734361051958844,0.23447632804676924,0.3298440259153087,0.11036789297658862,5.704951462615082,1.5899033983130828,-3.866967029589169,0.29102686256052024,0.10924215824122269,0.732421875,0.29467771690058037,5.746278161654532,1.380268081844362,0.29529630428189446,0.38504379549432566,0.0903010033444816,0.6137866043219198,-0.21267881339823186,-0.1748718582265802,-0.2557187273786839,0.18575043231278077,1.0,1.0,1.0,2.1123500608125547,1.7147596901320032,72.0703125,0.46315169293682124,0.7782927344641712,0
0.9343688787484166,0.5535800794777337,0.3712388226108041,0.908203125,0.18968229278465948,5.5893190376520545,1.3277812814551084,0.42288774987927114,0.5342497086687679,0.11371237458193979,-0.10782775090887675,-0.32968360127463747,-1.6793096410010853,0.4045179017579173,2.3478067149775446,0.8203125,0.7065337914648463,5.3765733386007035,1.2381832284748147,0.8514270414710983,1.156512563449669,0.09698996655518395,1.0809687987534415,-0.10712720273424893,0.5184281105785709,-0.24990951233960734,-0.2061490274492717,1.0,1.0,1.0,0.745793632195467,1.6595169664872116,54.4921875,0.6072757949541676,0.9528595479298361,0
1.1462043201055796,0.5656004796335413,0.26948134769379395,1.025390625,0.09296527242807863,5.540988872911405,1.2741597604941521,0.28573239211829915,0.3848097433882625,0.08695652173913043,0.6895668831488826,0.04157954494771317,-3.0815485373161096,0.3296976686419993,1.1801771669856203,1.025390625,0.20623574350494542,6.081564369829095,1.5294701960243573,0.7360015311493269,0.9854780944465422,0.12040133779264214,1.9286128942463332,0.5131860559169064,0.6092932615167953,0.302849607499713,0.5475031690843697,1.0,1.0,1.0,0.7065837679324954,1.5104620624599643,61.5234375,0.32729806175586873,1.0,0
3.7694788130537864,0.7043199088776356,2.258279319439134,0.99609375,0.18638756143928858,4.964106693090426,1.2901178567727196,0.5505326337287438,0.7218523940248182,0.08695652173913043,0.7647237182438844,-0.8372304944885299,1.5661964639503287,0.589192945997083,2.915081122606006,0.99609375,0.13770570912943209,5.400193674948913,1.264099057936223,0.688574345968577,0.9327543532624075,0.09698996655518395,1.0817551972025452,-0.09309285492191041,0.569571888143906,0.09896975686843039,-0.21703720801253462,1.0,1.0,1.0,0.5573320297434861,1.281532702192172,59.765625,0.5114005911490821,0.9271023937049345,0
